user_id,signup_date,acquisition_channel,country,device_type,user_segment,experiment_group,activated,purchased
20313,2024-07-10,referral,US,mobile,price_sensitive,treatment,True,False
20314,2024-01-20,paid,UK,desktop,power,treatment,False,False
20315,2024-04-15,organic,US,mobile,price_sensitive,treatment,False,False
20316,2024-08-13,paid,US,desktop,price_sensitive,treatment,False,False
20317,2024-01-04,organic,India,desktop,casual,control,False,False
20318,2024-01-18,paid,India,mobile,price_sensitive,control,False,False
20319,2024-02-20,paid,UK,desktop,casual,control,False,False
20320,2024-07-14,paid,US,mobile,power,treatment,True,False
20321,2024-01-20,organic,India,mobile,power,treatment,True,False
20322,2024-05-01,paid,India,desktop,power,treatment,True,False
20323,2024-05-16,organic,India,mobile,price_sensitive,control,True,False
20324,2024-03-20,organic,US,desktop,casual,treatment,False,False
20325,2024-06-02,paid,India,mobile,price_sensitive,control,False,False
20326,2024-04-11,paid,India,desktop,casual,treatment,False,False
20327,2024-01-25,paid,UK,desktop,casual,treatment,False,False
20328,2024-07-14,organic,UK,mobile,casual,treatment,False,False
20329,2024-06-17,referral,US,desktop,casual,treatment,False,False
20330,2024-02-28,paid,India,mobile,casual,control,False,False
20331,2024-02-14,organic,UK,desktop,casual,treatment,True,False
20332,2024-02-10,referral,UK,desktop,power,control,False,False
20333,2024-02-07,referral,US,desktop,casual,control,False,False
20334,2024-04-26,organic,UK,desktop,price_sensitive,treatment,True,False
20335,2024-01-19,paid,US,desktop,price_sensitive,treatment,False,False
20336,2024-01-14,paid,India,mobile,power,control,False,False
20337,2024-05-06,organic,India,desktop,power,control,True,False
20338,2024-05-28,organic,UK,mobile,power,treatment,False,False
20339,2024-05-22,paid,UK,mobile,price_sensitive,control,True,True
20340,2024-01-03,organic,UK,mobile,price_sensitive,control,False,False
20341,2024-02-06,referral,India,desktop,price_sensitive,control,False,False
20342,2024-04-26,organic,US,mobile,price_sensitive,control,True,False
20343,2024-06-22,referral,US,desktop,casual,treatment,False,False
20344,2024-01-16,referral,US,desktop,price_sensitive,treatment,False,False
20345,2024-05-21,paid,US,mobile,casual,control,False,False
20346,2024-01-09,organic,UK,mobile,price_sensitive,treatment,False,False
20347,2024-08-26,paid,US,mobile,price_sensitive,control,False,False
20348,2024-01-07,paid,UK,mobile,power,control,False,False
20349,2024-05-21,paid,India,mobile,casual,control,False,False
20350,2024-05-13,organic,UK,mobile,casual,control,True,False
20351,2024-07-31,referral,UK,mobile,casual,control,True,True
20352,2024-01-15,organic,India,desktop,casual,treatment,False,False
20353,2024-06-28,paid,US,mobile,casual,control,True,False
20354,2024-03-12,referral,US,desktop,price_sensitive,treatment,True,True
20355,2024-06-10,paid,US,mobile,price_sensitive,treatment,False,False
20356,2024-04-13,organic,US,mobile,casual,treatment,False,False
20357,2024-05-08,organic,India,desktop,casual,control,False,False
20358,2024-04-05,paid,India,mobile,price_sensitive,control,True,False
20359,2024-05-01,organic,US,desktop,power,treatment,True,True
20360,2024-04-24,organic,UK,mobile,power,treatment,False,False
20361,2024-07-15,organic,UK,desktop,price_sensitive,control,False,False
20362,2024-08-09,paid,US,mobile,price_sensitive,treatment,False,False
20363,2024-08-01,organic,US,mobile,price_sensitive,treatment,False,False
20364,2024-05-27,referral,US,mobile,power,treatment,False,False
20365,2024-03-20,paid,India,desktop,casual,treatment,False,False
20366,2024-01-07,paid,UK,desktop,casual,treatment,True,True
20367,2024-05-14,organic,India,mobile,power,control,False,False
20368,2024-02-19,referral,India,mobile,power,control,True,True
20369,2024-05-09,organic,US,mobile,casual,treatment,False,False
20370,2024-02-16,organic,India,mobile,power,treatment,True,False
20371,2024-01-14,organic,US,mobile,power,treatment,False,False
20372,2024-01-31,organic,India,mobile,casual,control,True,False
20373,2024-02-19,paid,US,mobile,casual,treatment,False,False
20374,2024-07-07,paid,US,desktop,casual,treatment,False,False
20375,2024-02-10,organic,India,mobile,price_sensitive,treatment,True,False
20376,2024-01-14,paid,US,desktop,price_sensitive,treatment,True,False
20377,2024-05-12,paid,India,mobile,price_sensitive,treatment,False,False
20378,2024-07-21,referral,India,desktop,power,control,True,False
20379,2024-08-19,organic,UK,mobile,price_sensitive,control,False,False
20380,2024-01-05,organic,UK,desktop,casual,treatment,True,False
20381,2024-07-10,organic,India,mobile,casual,treatment,False,False
20382,2024-06-05,organic,US,desktop,casual,control,False,False
20383,2024-07-21,paid,US,desktop,casual,treatment,False,False
20384,2024-01-05,paid,India,desktop,price_sensitive,treatment,True,True
20385,2024-04-22,organic,US,mobile,casual,treatment,False,False
20386,2024-04-27,paid,US,mobile,power,treatment,True,True
20387,2024-04-05,organic,US,mobile,casual,control,False,False
20388,2024-02-05,organic,US,desktop,power,control,False,False
20389,2024-03-19,organic,UK,desktop,power,control,False,False
20390,2024-01-19,paid,US,desktop,price_sensitive,treatment,False,False
20391,2024-07-10,paid,US,desktop,price_sensitive,treatment,True,False
20392,2024-01-22,paid,US,desktop,casual,treatment,True,True
20393,2024-06-10,referral,US,desktop,power,control,False,False
20394,2024-02-25,paid,US,desktop,price_sensitive,treatment,True,True
20395,2024-01-17,organic,US,mobile,price_sensitive,treatment,True,False
20396,2024-07-22,organic,India,mobile,power,treatment,False,False
20397,2024-08-04,referral,India,desktop,power,control,False,False
20398,2024-07-02,paid,India,desktop,power,control,False,False
20399,2024-01-17,paid,US,desktop,price_sensitive,treatment,True,False
20400,2024-07-20,paid,US,desktop,power,control,False,False
20401,2024-08-07,organic,US,mobile,power,treatment,False,False
20402,2024-07-28,referral,India,desktop,price_sensitive,control,False,False
20403,2024-05-25,organic,US,mobile,power,treatment,True,False
20404,2024-06-21,organic,US,mobile,price_sensitive,treatment,False,False
20405,2024-08-11,organic,US,mobile,price_sensitive,control,False,False
20406,2024-03-18,paid,India,mobile,price_sensitive,treatment,False,False
20407,2024-02-25,paid,India,desktop,power,control,True,True
20408,2024-03-20,paid,India,mobile,power,treatment,False,False
20409,2024-02-19,paid,India,mobile,casual,treatment,True,False
20410,2024-02-27,paid,US,desktop,power,treatment,False,False
20411,2024-01-18,organic,India,desktop,power,treatment,False,False
20412,2024-07-26,paid,US,desktop,casual,control,False,False
20413,2024-07-27,paid,UK,mobile,price_sensitive,control,True,False
20414,2024-05-14,paid,US,desktop,power,control,False,False
20415,2024-03-16,paid,UK,desktop,power,treatment,False,False
20416,2024-08-13,paid,US,mobile,price_sensitive,treatment,True,False
20417,2024-01-10,organic,India,desktop,power,control,False,False
20418,2024-03-09,paid,UK,desktop,casual,control,True,False
20419,2024-03-25,organic,India,desktop,casual,treatment,True,False
20420,2024-05-10,paid,US,desktop,power,treatment,True,True
20421,2024-03-23,paid,US,mobile,casual,treatment,False,False
20422,2024-04-18,organic,India,mobile,power,control,True,True
20423,2024-02-13,paid,India,mobile,price_sensitive,treatment,False,False
20424,2024-08-14,referral,US,mobile,casual,control,True,True
20425,2024-07-16,organic,US,mobile,casual,control,False,False
20426,2024-05-21,referral,US,mobile,price_sensitive,treatment,True,False
20427,2024-05-11,referral,UK,desktop,casual,control,False,False
20428,2024-08-24,paid,UK,mobile,power,treatment,False,False
20429,2024-01-18,referral,UK,desktop,casual,control,False,False
20430,2024-04-02,paid,India,mobile,power,treatment,False,False
20431,2024-08-14,paid,UK,desktop,casual,control,False,False
20432,2024-06-28,referral,US,desktop,price_sensitive,treatment,False,False
20433,2024-02-07,organic,US,mobile,price_sensitive,treatment,False,False
20434,2024-07-26,organic,US,mobile,price_sensitive,control,False,False
20435,2024-05-27,organic,US,mobile,casual,control,False,False
20436,2024-08-03,paid,US,mobile,price_sensitive,control,False,False
20437,2024-08-14,organic,US,desktop,price_sensitive,control,False,False
20438,2024-06-20,organic,US,mobile,price_sensitive,treatment,True,True
20439,2024-02-20,referral,US,mobile,casual,control,True,False
20440,2024-01-19,paid,UK,desktop,casual,treatment,True,False
20441,2024-04-29,paid,US,desktop,price_sensitive,control,False,False
20442,2024-03-08,organic,India,mobile,casual,treatment,False,False
20443,2024-08-12,organic,UK,desktop,price_sensitive,treatment,False,False
20444,2024-03-06,organic,India,desktop,power,treatment,False,False
20445,2024-05-20,paid,India,mobile,price_sensitive,treatment,False,False
20446,2024-07-08,paid,India,mobile,casual,treatment,False,False
20447,2024-07-07,paid,US,desktop,power,control,True,False
20448,2024-08-24,organic,India,desktop,price_sensitive,treatment,False,False
20449,2024-06-06,referral,India,mobile,casual,treatment,False,False
20450,2024-04-07,organic,US,desktop,power,control,False,False
20451,2024-06-06,organic,US,mobile,casual,treatment,False,False
20452,2024-06-27,referral,India,mobile,power,treatment,True,False
20453,2024-03-28,organic,UK,mobile,casual,control,False,False
20454,2024-06-24,paid,India,mobile,casual,control,True,False
20455,2024-08-23,organic,US,mobile,casual,treatment,True,False
20456,2024-02-02,organic,UK,desktop,power,control,True,False
20457,2024-04-14,paid,US,mobile,power,control,True,False
20458,2024-03-14,organic,US,mobile,price_sensitive,treatment,False,False
20459,2024-03-22,organic,India,mobile,price_sensitive,treatment,True,False
20460,2024-01-19,paid,US,mobile,price_sensitive,control,False,False
20461,2024-03-11,organic,US,mobile,power,treatment,False,False
20462,2024-02-26,referral,UK,mobile,casual,treatment,False,False
20463,2024-05-26,referral,US,desktop,casual,control,False,False
20464,2024-08-03,paid,India,desktop,casual,treatment,False,False
20465,2024-03-19,organic,US,mobile,price_sensitive,treatment,False,False
20466,2024-06-17,paid,US,mobile,power,control,True,True
20467,2024-02-11,paid,US,desktop,price_sensitive,treatment,False,False
20468,2024-08-02,organic,US,mobile,price_sensitive,treatment,False,False
20469,2024-06-28,organic,India,desktop,casual,control,False,False
20470,2024-04-25,referral,US,desktop,price_sensitive,control,False,False
20471,2024-01-04,paid,US,mobile,price_sensitive,treatment,True,False
20472,2024-08-17,paid,India,mobile,power,treatment,False,False
20473,2024-01-04,organic,US,mobile,power,treatment,False,False
20474,2024-01-05,paid,US,mobile,price_sensitive,treatment,True,True
20475,2024-02-10,organic,UK,mobile,power,control,False,False
20476,2024-04-17,referral,US,mobile,price_sensitive,treatment,False,False
20477,2024-03-27,organic,India,desktop,price_sensitive,treatment,False,False
20478,2024-04-13,referral,US,mobile,casual,control,False,False
20479,2024-04-26,organic,UK,desktop,power,control,False,False
20480,2024-04-10,paid,India,desktop,power,control,False,False
20481,2024-07-07,referral,US,mobile,power,control,True,True
20482,2024-03-15,organic,US,mobile,power,treatment,False,False
20483,2024-07-01,organic,India,mobile,price_sensitive,control,True,False
20484,2024-03-15,referral,UK,desktop,power,treatment,False,False
20485,2024-01-13,organic,US,mobile,price_sensitive,control,False,False
20486,2024-05-21,paid,US,mobile,casual,control,True,False
20487,2024-07-06,organic,US,desktop,price_sensitive,control,True,False
20488,2024-07-18,paid,India,desktop,casual,treatment,True,True
20489,2024-01-25,organic,US,mobile,power,treatment,False,False
20490,2024-07-28,paid,US,desktop,casual,control,True,False
20491,2024-04-24,organic,India,mobile,price_sensitive,control,False,False
20492,2024-06-20,paid,US,desktop,casual,treatment,False,False
20493,2024-08-23,organic,US,mobile,casual,treatment,False,False
20494,2024-03-22,paid,India,mobile,price_sensitive,treatment,False,False
20495,2024-01-10,organic,US,desktop,power,treatment,True,False
20496,2024-07-17,organic,US,mobile,price_sensitive,control,False,False
20497,2024-02-19,paid,India,desktop,casual,treatment,True,False
20498,2024-06-20,organic,UK,desktop,casual,control,False,False
20499,2024-05-21,referral,US,desktop,power,treatment,True,False
20500,2024-01-15,paid,India,mobile,price_sensitive,control,True,False
20501,2024-01-16,paid,UK,mobile,price_sensitive,treatment,False,False
20502,2024-01-02,organic,US,mobile,power,treatment,False,False
20503,2024-06-06,paid,India,desktop,price_sensitive,control,False,False
20504,2024-01-30,organic,US,mobile,casual,treatment,True,False
20505,2024-03-22,referral,US,mobile,price_sensitive,treatment,True,True
20506,2024-01-31,organic,US,desktop,casual,treatment,False,False
20507,2024-08-23,organic,India,mobile,casual,treatment,True,False
20508,2024-08-27,organic,India,desktop,power,control,True,False
20509,2024-03-17,referral,US,mobile,price_sensitive,control,False,False
20510,2024-05-27,paid,US,desktop,price_sensitive,treatment,False,False
20511,2024-06-25,organic,US,mobile,price_sensitive,control,False,False
20512,2024-04-23,referral,US,mobile,casual,control,True,False
20513,2024-02-04,organic,India,mobile,power,treatment,True,False
20514,2024-01-23,paid,India,desktop,price_sensitive,control,False,False
20515,2024-04-15,paid,UK,desktop,price_sensitive,treatment,False,False
20516,2024-04-06,referral,US,desktop,power,treatment,True,True
20517,2024-08-17,organic,US,desktop,price_sensitive,treatment,False,False
20518,2024-08-14,paid,US,mobile,casual,treatment,False,False
20519,2024-04-24,paid,US,desktop,price_sensitive,treatment,False,False
20520,2024-04-09,organic,India,mobile,casual,control,True,True
20521,2024-07-07,organic,US,desktop,price_sensitive,treatment,False,False
20522,2024-07-30,paid,US,desktop,casual,control,True,False
20523,2024-02-24,paid,US,mobile,price_sensitive,treatment,True,False
20524,2024-07-13,paid,US,desktop,power,control,True,True
20525,2024-01-08,organic,US,mobile,power,control,False,False
20526,2024-06-16,organic,UK,mobile,power,control,False,False
20527,2024-02-28,paid,India,mobile,casual,control,True,False
20528,2024-05-07,paid,US,desktop,casual,treatment,False,False
20529,2024-02-01,referral,US,mobile,price_sensitive,control,False,False
20530,2024-04-02,paid,India,desktop,power,control,False,False
20531,2024-01-07,paid,US,mobile,price_sensitive,control,True,False
20532,2024-01-02,organic,US,mobile,power,control,False,False
20533,2024-03-25,organic,US,desktop,price_sensitive,treatment,True,False
20534,2024-05-13,paid,US,desktop,casual,treatment,False,False
20535,2024-08-07,organic,UK,mobile,casual,control,True,True
